Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk63.wav,16000,220500,13.78,89.312294,-202.65532,-7.0514703,-1.0504358,-13.556432723999023,7.643265008926392,6934.728434409691,2356.78893956051,4202.289789812902,3937.889684892737,3517.631181306433,4740.115598189136,3519.792730445596,2292.884913470611,2855.121873545645,2862.3047168269472,2722.259423916869,2990.006531414376,0.671875,0.09814453125,0.31434436629930396,0.2861328125,0.2392578125,0.37255859375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk64.wav,16000,220500,13.78,103.779724,-212.52956,-9.765666,-2.1190305,-12.660307884216309,6.117517471313477,6710.95720068626,2045.6163302808734,4247.362652012853,4058.088260886594,3460.6407506657993,4911.484151700693,3436.3460370446555,2113.079619310628,2895.5096651436284,2910.799990647976,2767.025208413762,3032.5618019619787,0.6123046875,0.0849609375,0.31797532083816704,0.29443359375,0.23583984375,0.3974609375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk65.wav,16000,220500,13.78,82.25688,-229.4603,-9.069137,-3.1094494,-15.044975280761719,6.236976623535156,6462.742123377649,2426.1044931353777,3897.0075281460654,3743.8959092436817,3409.7577340571534,4226.581916902027,3331.8280707522968,2256.047228571927,2776.0854060842207,2770.4351647457565,2649.999354824731,2902.2198011942737,0.568359375,0.06201171875,0.27186163174303946,0.25830078125,0.21826171875,0.315185546875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk66.wav,16000,220500,13.78,84.523056,-201.89165,-9.801411,-3.1308875,-16.427016258239746,6.326286792755127,6695.134242840186,2315.6014835393535,3949.2807416974897,3696.4346588386184,3327.6713694691734,4303.03791113296,3324.252258543851,2146.9762164948784,2783.063580430282,2778.2389039960094,2644.5164533913057,2930.1607778781254,0.62353515625,0.1396484375,0.2807277316560325,0.25146484375,0.212646484375,0.319091796875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk67.wav,16000,220500,13.78,88.6154,-441.85706,-15.174632,-1.9690766,-13.035828590393066,9.075109958648682,6684.503744201563,2620.114252238483,4846.232843740739,4886.140981790101,4057.461481241922,5625.139376095005,3424.9732997465335,1887.0330476929353,2774.000716051017,2879.240186134313,2620.461348061435,3009.916465183129,0.57275390625,0.1064453125,0.37303894467807425,0.3876953125,0.278564453125,0.473388671875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk68.wav,16000,220500,13.78,99.94713,-345.66806,-11.712272,-1.4047813,-11.814445495605469,8.972273826599121,6743.494434956407,2116.693379469616,4900.259136698604,5007.629008127416,4311.881907739269,5637.295892165572,3350.574610787536,1947.948563128847,2878.6203669225124,2913.8369929877554,2753.992031901261,3063.2214261924883,0.5849609375,0.07568359375,0.38705748803654294,0.404296875,0.316162109375,0.478515625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk69.wav,16000,220500,13.78,121.53835,-295.04733,-12.2356415,-3.0346396,-14.554642677307129,7.090882062911987,6625.373938084466,1840.5218278411048,4075.6873586652086,3926.5794445166175,3221.547193963734,4858.176013148888,3406.2189448052886,2049.913505983175,2866.973790456743,2918.186855878657,2705.3069709131937,3055.86657100292,0.59912109375,0.0419921875,0.26484896135440833,0.2392578125,0.165771484375,0.35986328125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk70.wav,16000,220500,13.78,132.6945,-299.39615,-11.654293,-5.3980775,-18.060943603515625,5.669921875,6765.1546910594525,1763.3068055916358,4063.8688267710972,3774.9462461747603,3133.355953615925,4925.678129026014,3333.391385394465,2008.704834368471,2832.9176240271177,2891.8492158251056,2693.3780420024273,3035.3110613962667,0.62158203125,0.05029296875,0.2795053291763341,0.25537109375,0.170166015625,0.3828125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk71.wav,16000,220500,13.78,110.98507,-290.78473,-11.560764,-4.8019266,-17.192142486572266,6.364991664886475,6883.060071764145,1904.4193732194062,4298.8278679625155,4046.6586357890415,3357.3113174874875,5231.520709369963,3490.8080420482997,1986.2248750110032,2819.446991974327,2835.3287532749014,2672.452937931689,2984.4096245650653,0.6259765625,0.04931640625,0.3057512960411833,0.2763671875,0.201171875,0.4072265625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk72.wav,16000,220500,13.78,105.154816,-281.33005,-11.68891,-4.0141726,-14.615742683410645,5.253461122512817,6722.985690171638,1911.6168872060998,4491.957925546853,4395.817973691963,3598.6656954123478,5465.372842666775,3482.129889797458,2081.3152470126347,2826.101592972613,2832.739236657201,2682.273451542116,2972.0238763593165,0.6162109375,0.06494140625,0.34213334723027844,0.3330078125,0.249267578125,0.4384765625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk73.wav,16000,220500,13.78,101.3275,-295.6348,-11.441376,-2.8456008,-15.04236888885498,6.819633483886719,6904.068295641691,1839.8289500282353,4167.556223545042,3941.0728816741193,3224.1575256656943,5181.542920747574,3399.1780189233496,1924.8714426811212,2797.252567391926,2814.396760784007,2630.86166028738,2980.4114601610513,0.6357421875,0.05908203125,0.29635839617169374,0.2763671875,0.20458984375,0.39013671875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk74.wav,16000,220500,13.78,99.09653,-294.42,-10.917323,-2.5517673,-13.672467231750488,6.460575103759766,6829.892397730569,1979.5412119116572,4635.859610068621,4625.940190271698,3502.483412746299,5761.573530599038,3427.85561314617,2173.8014217019313,2832.91333294423,2843.8969293909117,2676.916919851201,3029.7745761210745,0.6376953125,0.07275390625,0.34328777552204176,0.32470703125,0.2158203125,0.458251953125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk75.wav,16000,220500,13.78,123.268364,-297.99072,-10.905653,-2.5219586,-13.438787460327148,6.507563591003418,6942.409180994027,1637.7271421457772,4347.436622762542,4286.919655834924,3283.4125809134184,5391.809896945756,3469.4736239942063,2066.2515640907636,2846.4576549722597,2869.2307641979623,2696.983776451825,3028.3111162885243,0.626953125,0.05224609375,0.3064185759860789,0.291015625,0.201416015625,0.412353515625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk76.wav,16000,220500,13.78,98.07364,-202.56758,-8.150946,-2.630909,-12.836485385894775,5.383251667022705,6594.628815342925,1996.989208867057,4004.7700799780623,3620.0553126816317,3054.994820727139,5040.014188269905,3506.215232799286,2108.8298366238137,2785.4024467025515,2771.0625419888024,2602.2167765804793,2971.6886460091087,0.62109375,0.04931640625,0.2823523147476798,0.24658203125,0.19140625,0.36865234375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk77.wav,16000,220500,13.78,102.60538,-295.18167,-11.418872,-3.602824,-15.577301502227783,5.192939519882202,6579.98837289876,2015.608135443842,4000.6514399744433,3745.811841040393,3176.592035789373,4815.53011067279,3391.338396596937,2032.4782484273223,2738.04954666484,2752.2761001579292,2593.4544374772368,2874.58617234209,0.595703125,0.07568359375,0.2887090342227378,0.2666015625,0.20068359375,0.378173828125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk78.wav,16000,220500,13.78,158.70663,-468.9524,-15.864124,-0.070102334,-13.045078754425049,11.610568046569824,6645.718310081187,1243.4727490595515,3954.762335228683,3625.1138181509928,3136.3196724575505,5042.521942357298,3102.5476645732683,1639.8199997283882,2586.8970326971676,2632.2331886566676,2517.0975457936406,2731.170046537632,0.55126953125,0.04736328125,0.2581455735208817,0.2275390625,0.15966796875,0.349853515625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk79.wav,16000,220500,13.78,154.00156,-451.8566,-16.509838,-0.42445338,-14.558542728424072,12.148874759674072,6620.842427844744,1331.870510912966,4373.63250395272,4369.969002604597,3409.9979644545074,5515.562668105267,3029.8892427858564,1738.858675276584,2568.9223109999875,2603.9907606439047,2460.45313469971,2734.344232323353,0.5703125,0.04150390625,0.30600733214907194,0.28662109375,0.1748046875,0.449951171875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk80.wav,16000,220500,13.78,107.46828,-731.60944,-26.675844,0.0,-9.666245937347412,5.9560866355896,10825.512597248398,0.0,3451.465488827443,3436.2884025023677,2290.668374235139,5547.503678802186,3473.8417043128024,0.0,2045.4089404709575,2530.336321568034,2173.1725073302346,2716.2133886714873,0.66064453125,0.0,0.2330755601073086,0.2041015625,0.11328125,0.3828125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk0.wav,16000,220500,13.78,176.43205,-727.32904,-7.116489,1.9446108,-10.718492984771729,12.583688259124756,6165.821517615544,0.0,3549.055656080264,3735.097860510984,2897.5411035248653,4413.328329127274,3494.687588124405,0.0,2566.2741823216975,2611.1839230996857,2365.0282112943546,2867.76489803648,0.49267578125,0.0,0.26688025667053367,0.267578125,0.20361328125,0.3388671875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk1.wav,16000,220500,13.78,133.13019,-324.69244,-20.608725,-10.140033,-21.230497360229492,-1.1177977323532104,3418.2043944149373,1614.1474149613096,2185.2787075934125,2032.9382584974214,1847.165635949824,2515.488849315184,2617.33359840293,1315.3394991713003,1837.5312378831795,1820.0979090322683,1742.373104958885,1952.0289447897478,0.2646484375,0.08837890625,0.15106130365429235,0.1318359375,0.11328125,0.193359375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk2.wav,16000,220500,13.78,131.62009,-578.69104,-9.350605,-4.7690263,-15.316483497619629,4.5590269565582275,10855.00189070499,0.0,2953.5899702174397,2954.681837268277,2339.86034703004,3495.0104707002356,3776.2625627881657,0.0,2404.6291800524677,2544.101167246464,2074.955490013411,2760.549680539265,0.67626953125,0.0,0.18655855749709976,0.173828125,0.14013671875,0.236083984375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk3.wav,16000,220500,13.78,124.91462,-547.8219,-27.847557,-8.896405,-24.287631034851074,1.6861299276351929,10125.173990803156,0.0,3429.0012360810033,3116.168952493984,2309.4401295750217,4622.267841106188,3451.6362766963916,0.0,2619.8521411193037,2598.0734798165745,2213.5367115538793,3137.655779001037,0.70263671875,0.0,0.17391535854118328,0.10888671875,0.0712890625,0.22021484375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk4.wav,16000,220500,13.78,122.154015,-424.0514,-18.805494,-12.478472,-27.647064208984375,1.108814537525177,5651.208905725156,1355.7780929312853,2764.3941138548626,2579.958639423732,2172.9987241323124,3096.3274159770044,3385.7933266669015,1562.5474114343415,2360.612057764871,2381.4571041041004,2090.17296557235,2607.2857107607583,0.46826171875,0.03759765625,0.13774062862529002,0.12109375,0.0908203125,0.1611328125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk5.wav,16000,220500,13.78,154.9955,-403.83755,-15.376849,-12.743031,-25.497238159179688,0.23616719245910645,5490.592511837403,1143.497787932759,2876.7932214197986,2808.060559844856,2185.036126018848,3374.0285779168626,3315.769821956462,1338.198654104441,2413.902378874134,2489.8838115173826,2231.180249391612,2681.5634285202245,0.44873046875,0.05078125,0.14800359810034802,0.1201171875,0.0830078125,0.182861328125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk6.wav,16000,220500,13.78,156.82648,-407.7672,-17.616056,-12.454868,-26.46926975250244,1.7239463925361633,6266.162304673047,1046.747741330178,2906.925787524788,2807.9022893346137,2024.8357899306257,3341.3112566678706,3222.1699866734975,1361.4752490074682,2417.0777849882897,2467.1875289754203,2228.088031241112,2649.2469895987415,0.56689453125,0.04052734375,0.15499021171693736,0.12744140625,0.0712890625,0.18701171875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk7.wav,16000,220500,13.78,157.84344,-349.08023,-17.531956,-10.770409,-25.629361152648926,2.8565081357955933,5866.443028744382,1114.81207874962,2847.136991533049,2564.0541189463897,1875.8841806656305,3452.944898457228,3433.1978179056277,1497.899732133985,2386.2364379910778,2395.3333199164044,2085.3014260573646,2666.1784170053443,0.4755859375,0.05126953125,0.16105464218387472,0.13037109375,0.07275390625,0.205078125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk8.wav,16000,220500,13.78,128.77928,-331.2053,-10.601314,-3.7994654,-19.745290756225586,7.988767147064209,5755.999362326307,1726.838952660212,3387.058059916285,3125.1937898547467,2693.9543424120975,4150.535484598725,3206.1687842588494,1809.330965111035,2455.3579938899497,2467.315717315089,2271.4966191607573,2657.0904993384793,0.515625,0.083984375,0.22468074789733178,0.19140625,0.14501953125,0.288330078125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk9.wav,16000,220500,13.78,143.58105,-226.1136,-5.467944,-1.8274587,-13.048300743103027,10.387965679168701,6065.616754494005,1544.952745491229,3195.414491446365,2999.4344211980033,2507.5861244168645,3791.5842390439243,3172.4356433329895,1453.2040330950513,2287.363124674576,2354.3586087006543,2090.1877884398154,2534.728095709663,0.53271484375,0.068359375,0.2409956859048724,0.212890625,0.1728515625,0.298828125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk10.wav,16000,220500,13.78,147.67107,-313.76172,-10.460807,-1.5029931,-10.608383178710938,6.222714424133301,5579.903693138214,1508.3733559699845,3413.0839602361993,3730.0588777204684,2291.8709786701374,4354.375676663154,3116.0777241944393,1509.4085414574122,2521.968216609167,2737.1443063766133,2232.9744168147226,2867.898047654033,0.4541015625,0.05615234375,0.23135694605568446,0.22265625,0.163330078125,0.298095703125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk11.wav,16000,220500,13.78,125.68505,-364.68,-17.10359,-9.948673,-23.21793556213379,1.1184471249580383,7109.025984071277,1588.9275954948798,3496.660954242155,3331.0756846249997,2432.872345139086,4271.533943027885,3514.719929026097,1931.9469931448616,2645.487253992581,2636.933637046215,2383.1724879098556,2891.875613159985,0.60205078125,0.04541015625,0.21086046258700697,0.19482421875,0.12451171875,0.259521484375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk12.wav,16000,220500,13.78,139.08719,-391.31677,-20.166145,-9.515387,-22.31256675720215,3.3972400426864624,6907.248771998622,1552.319928851103,3501.581032612981,3130.018987277051,2635.217690321644,4165.185027476661,3490.625114861627,1804.2371532327832,2601.9036581530668,2603.333319241734,2383.4852757804492,2808.9962865288217,0.65478515625,0.06591796875,0.21831269939095127,0.173828125,0.138671875,0.26318359375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk13.wav,16000,220500,13.78,142.40662,-379.07095,-19.17439,-10.5731125,-24.97863006591797,1.0593856573104858,7350.046667073753,1634.3744654880547,3929.1003514543886,3563.3880287429365,2811.910247089804,4941.136861017444,3505.809848543156,1839.263750004699,2723.7492365911776,2745.9266120993484,2450.5135779503103,3009.7638754500995,0.68408203125,0.04833984375,0.252947813950116,0.2021484375,0.1435546875,0.325439453125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk14.wav,16000,220500,13.78,140.67123,-324.8362,-16.398361,-11.0321455,-23.312264442443848,1.229824423789978,6281.538997541458,1487.0906226839575,3187.9073531088993,2950.145180440429,2544.7625044013453,3643.978140753446,3532.543204818719,1842.467671183742,2548.203191547039,2566.947466794365,2403.755729258969,2718.5054917280704,0.46044921875,0.06591796875,0.190447813950116,0.16259765625,0.134521484375,0.2216796875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk15.wav,16000,220500,13.78,149.50024,-322.53204,-16.076118,-10.397239,-22.648120880126953,2.3609557151794434,6540.816286558707,1313.9184007381948,3111.6314908750323,2872.38358455439,2322.188973334956,3632.5113420419802,3725.713069598023,1552.6801681687186,2466.177105057119,2455.911589661518,2247.015983199768,2653.2419865486963,0.56103515625,0.048828125,0.1844185034802784,0.16259765625,0.126708984375,0.208740234375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk16.wav,16000,220500,13.78,137.75558,-301.44724,-15.547177,-10.908479,-22.34203052520752,1.1025590896606445,6442.9423810023,1525.9419877494684,3143.5808444542104,2730.770729884832,2142.169371502682,3913.6007042113015,3303.126233117744,1751.2754756233326,2391.801366213424,2385.651455743122,2181.925364933869,2586.093031770525,0.583984375,0.060546875,0.20099854082076565,0.14892578125,0.111328125,0.24267578125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk17.wav,16000,220500,13.78,136.19968,-276.1331,-11.777285,-9.42367,-23.106526374816895,4.038524627685547,5743.356070727564,1767.8768398517423,3018.94351297781,2721.397700678049,2404.534374445727,3250.480705488575,3157.327863533001,1783.3191472566382,2433.8548138159626,2414.4847638231317,2234.691066704406,2622.9940578693513,0.486328125,0.06884765625,0.1982082004060325,0.1728515625,0.14013671875,0.2314453125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk18.wav,16000,220500,13.78,161.2771,-370.4327,-7.706887,-4.388895,-16.658223152160645,9.357937812805176,5932.785082558018,1073.9410786469477,2723.886343967496,2690.119459323508,1820.2523075317986,3123.204557951136,3215.414761156905,1724.6076564956843,2321.5023648060524,2334.359829023403,2004.9528406727923,2582.4384472124166,0.46923828125,0.044921875,0.1604292796548724,0.146484375,0.0732421875,0.19580078125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk19.wav,16000,220500,13.78,187.55731,-387.80334,-10.420103,-1.8537169,-15.162979125976562,11.561274528503418,5324.335214327289,816.327315056431,2592.2670077697617,2542.092887844342,1830.1889432810735,3175.6217657463994,3480.920701608571,1394.8159511929207,2305.65635919744,2380.055357180387,2019.4961285068082,2635.206794999095,0.45361328125,0.03173828125,0.14844769612819025,0.1318359375,0.083984375,0.186279296875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk20.wav,16000,220500,13.78,159.0889,-246.51982,-2.4207306,-1.10763,-15.19353437423706,12.466766357421875,5219.26493171724,1264.3486702714822,2414.410784308465,2218.521999150942,1874.0061689545223,2649.5618390870677,3310.8049562765773,1604.0277100682663,2335.869974002014,2304.1021272641506,2092.457555256892,2575.7273450128605,0.41162109375,0.04345703125,0.12663591212296985,0.11376953125,0.0849609375,0.1357421875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk21.wav,16000,220500,13.78,174.77904,-263.49594,-0.85274243,0.28818178,-12.706532955169678,13.833402156829834,5499.920013490241,992.5486093144864,2586.97906214387,2472.215124149632,1840.6647859138586,3219.271755226995,3475.2304963255524,1698.65387438602,2373.911804014234,2322.749806112334,2057.630318733065,2659.259409228725,0.43798828125,0.03857421875,0.1533542995939675,0.1318359375,0.086181640625,0.21630859375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk22.wav,16000,220500,13.78,153.29855,-289.9971,-5.212927,-1.482936,-15.348089218139648,10.690632343292236,5347.262587829968,1068.6864679253529,2642.26782156225,2398.3104945003565,1971.3682141071229,2880.684614206539,3564.46635843106,1655.2477588738043,2300.1023598528045,2257.462065554599,2010.3977891227587,2554.7963958101595,0.43896484375,0.03564453125,0.14571966538573086,0.12109375,0.09521484375,0.151611328125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk23.wav,16000,220500,13.78,153.02487,-282.71677,-5.1331525,-2.4696155,-15.951765060424805,12.491389751434326,5992.616971825835,1335.0458655428783,3191.7570674350513,2950.2503079650696,2367.593310918476,3723.6450197650165,3383.1062023802106,1682.621734752956,2453.7595339637605,2438.0628283217966,2219.5964419102284,2646.8855911561577,0.51708984375,0.0400390625,0.19766667270881672,0.16845703125,0.122314453125,0.24267578125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk24.wav,16000,220500,13.78,149.95905,-349.30243,-9.649048,-2.4094017,-14.165518760681152,10.74436616897583,5653.314661914659,1212.3070621573804,3088.3323003625296,2961.7641247904676,2375.115295515604,3862.854634330845,3376.270462698864,1861.7490744268744,2538.2312621745136,2530.1982981780848,2393.4521484718352,2668.9605257168337,0.4599609375,0.037109375,0.18400612674013922,0.1591796875,0.113037109375,0.24658203125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk25.wav,16000,220500,13.78,159.49608,-304.42673,-4.012108,-1.3795028,-15.458148956298828,13.36044692993164,5753.037248586395,1108.2784897879199,2550.1109303146764,2467.259060726188,1946.4815968713829,3024.8073878573496,3624.277811298065,1847.0248324340946,2471.379761442058,2454.085388763325,2241.3421821010024,2650.097661463752,0.38134765625,0.03662109375,0.13211689747679814,0.123046875,0.089599609375,0.162109375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk26.wav,16000,220500,13.78,194.40103,-408.71747,-8.577231,-1.6611326,-13.521822929382324,10.743155002593994,5964.083799122639,561.3275277211161,1932.426664503926,2034.8160451203644,758.2877887359646,2558.960366243591,3314.1032830492336,1083.0591534850732,2001.1148459191297,2139.903982372393,1321.4400185566728,2433.6532772259798,0.4267578125,0.01904296875,0.10198620577146171,0.10009765625,0.0341796875,0.136474609375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk27.wav,16000,220500,13.78,202.95993,-391.5823,-15.385056,-8.747918,-22.88450813293457,4.98358154296875,7259.082748079401,696.9311883112065,3038.0164740289265,2971.3688556440698,1780.2878999452328,4044.641506622387,3689.1730580618055,1018.6479987424975,2492.228092016195,2724.71855742896,2086.9528116843107,2975.5453148312154,0.6162109375,0.0224609375,0.17006688660092809,0.142578125,0.087158203125,0.212646484375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk28.wav,16000,220500,13.78,150.31406,-387.2531,-10.962633,-6.385354,-23.540095329284668,8.61759328842163,6268.762207803131,1134.2919882296574,3163.4767254248322,2887.519032798143,2315.8281265585847,3720.062671128595,3318.5749416105728,1607.2620804391163,2398.161819872786,2420.7164805912475,2162.5676554024435,2606.7315828901333,0.54150390625,0.04248046875,0.20239654328596288,0.169921875,0.120361328125,0.24853515625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk29.wav,16000,220500,13.78,160.82913,-382.91434,-16.943256,-8.582344,-24.634541511535645,4.7725605964660645,6646.362947915191,1265.2845503638005,3542.8414526220495,3371.3334500358123,2380.592245365995,4517.803191327781,3543.481123293541,1290.559946798679,2500.185729251145,2532.0256158531593,2326.8050443925736,2758.0267360398193,0.61376953125,0.0478515625,0.23528245540893272,0.20166015625,0.12646484375,0.304443359375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk30.wav,16000,220500,13.78,125.80769,-296.6291,-13.777234,-8.425629,-24.345839500427246,5.268500328063965,6172.526160090789,1633.8560465417172,3329.126513926817,2941.6048515103175,2453.026129043232,4052.1211054069854,3571.706111116193,1711.1639328023623,2483.324095331559,2489.8552105429944,2247.318851005186,2698.566301963131,0.5625,0.060546875,0.21088878516531323,0.16552734375,0.130859375,0.277587890625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk31.wav,16000,220500,13.78,154.96834,-474.8664,-18.487093,-9.73432,-21.603840827941895,2.10025691986084,7273.161238668348,1175.3442355927677,3577.339227793194,3387.258637308361,2650.53508628699,4429.973166597025,3657.603183536185,1704.4752675238035,2720.857414920921,2749.203725367554,2515.9163317974444,2957.482259896246,0.6650390625,0.05517578125,0.2190547509425754,0.1875,0.12744140625,0.279052734375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk32.wav,16000,220500,13.78,144.91171,-396.98172,-17.17418,-10.343534,-26.716636657714844,3.4529120922088623,6589.134596578997,1389.5077650903377,3291.632328098335,2950.457394434573,2539.150221147438,3872.719420328355,3421.0324414216675,1469.821211717453,2497.3475184616073,2511.2368277159376,2200.1868678698747,2791.3326575197516,0.51806640625,0.03466796875,0.19726222629060325,0.16748046875,0.13525390625,0.24560546875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk33.wav,16000,220500,13.78,197.93108,-420.72482,-13.414937,-8.654088,-21.526925086975098,4.121919870376587,5826.789327209854,754.8764353685336,2842.9309908278924,2678.632012809544,2150.8661856154818,3412.0403259448626,3434.004574726435,1166.434365976377,2364.4611434514068,2477.457753926382,2190.6433711289774,2644.8106429068976,0.4638671875,0.03369140625,0.1639106909802784,0.1337890625,0.099609375,0.210205078125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk34.wav,16000,220500,13.78,164.28041,-475.1546,-19.76149,-8.925818,-22.282198905944824,2.8953137397766113,7358.981164910706,979.828868112547,3764.3373268220807,3598.2000828991568,2798.2335777247154,4723.024576626014,3511.232796584838,1371.8587693931736,2602.679805067735,2681.164954678532,2341.9110371217457,2920.3475206564162,0.69580078125,0.0361328125,0.2474509679524362,0.22802734375,0.156494140625,0.3203125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk35.wav,16000,220500,13.78,165.72916,-394.40875,-13.981508,-11.090673,-24.64236068725586,2.916975259780884,5902.833269557508,959.9511236750216,3539.1337102500725,3186.367288945661,2662.0562872982473,4492.989131282594,3253.2626558424327,1362.9331709684468,2412.257087548239,2420.241231572446,2199.655409458464,2592.871827806187,0.509765625,0.0263671875,0.24853175754060325,0.22216796875,0.177734375,0.305908203125
