Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3,cluster
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk167.wav,16000,220500,13.78,97.43404,-458.45383,-26.198454,-10.004368,-20.219816207885746,-0.911924421787262,7065.688664515887,1997.977558150591,4766.239383711968,4988.519757161322,3948.295965354736,5559.346595106876,3431.125603757118,2111.686067203516,2952.633308445756,3019.553743650558,2821.2281378396247,3125.4527443611737,0.65625,0.072265625,0.3865952635585847,0.39794921875,0.287109375,0.49267578125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk168.wav,16000,220500,13.78,103.85746,-492.67374,-26.809307,-10.759636,-22.95105361938477,-0.3586687296628952,6591.323102999219,2044.6316838863345,4334.999395829011,4393.328898786351,3359.735267798827,5321.574902352015,3479.7585020449,2212.77613838086,2969.730776501783,3020.1209565301747,2880.695862726157,3123.5100863930456,0.61962890625,0.07421875,0.3222962133845707,0.31005859375,0.18408203125,0.452880859375,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk169.wav,16000,220500,13.78,102.90753,-414.023,-26.768852,-10.530157,-22.678083419799805,-1.4749125242233276,7614.3870977328415,2088.244675707638,4689.411250717454,4811.018930813693,3920.8334322515857,5450.823910490461,3729.022209319373,2174.513727494894,3069.4007265151035,3071.9391739795965,2942.3000421661727,3201.2894663089464,0.693359375,0.08349609375,0.3700696055684455,0.38720703125,0.2275390625,0.490966796875,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk152.wav,16000,220500,13.78,113.59668,-427.02988,-24.171593,-9.544989,-21.41677665710449,-0.4082722812891006,6076.151089649336,1827.7224266355609,4176.0648970226885,4257.982063768568,3291.755287255889,5163.032989974713,3622.1789430264266,2088.12940745336,2968.0812311282098,2996.2907268478216,2862.4282482631893,3105.284599007843,0.56787109375,0.0703125,0.3056844547563805,0.30322265625,0.192138671875,0.42431640625,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk115.wav,16000,220500,13.78,87.11924,-279.72507,-9.040527,-1.7080576,-11.930519580841064,7.784629583358765,7380.930420769509,2568.108769250637,4527.330877967445,4297.365924973135,3684.340330739105,5175.406492571063,3522.4576566489945,2012.1091889938011,2838.7873735015364,2861.958543159541,2627.433392156814,3055.726153696061,0.6826171875,0.1259765625,0.3318227958236659,0.31103515625,0.24755859375,0.398193359375,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk112.wav,16000,220500,13.78,124.23796,-258.38766,-9.344724,-2.5737,-13.214741230010986,6.134924411773682,7361.012467854309,1732.8651095540283,4246.064090557657,4136.120173210039,3557.134847759681,4762.0734727807885,3621.052070541048,1995.658401691058,2936.057714787148,2932.7882983760865,2758.7498888472182,3134.4428676757443,0.65576171875,0.0390625,0.2889242858178654,0.265625,0.21826171875,0.345947265625,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk119.wav,16000,220500,13.78,111.65448,-320.48346,-16.526924,-8.508918,-18.012027740478516,2.2093210220336914,7104.067016766749,1841.9177723965283,4368.785425980633,4224.538167679669,3713.392609591984,4861.362054568603,3594.240446487855,1864.5859485874464,2811.481994331567,2818.4394739088107,2592.108500252245,3038.603747199778,0.640625,0.0537109375,0.2869054524361949,0.267578125,0.2099609375,0.349853515625,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk252.wav,16000,220500,13.78,109.6324,-359.11884,-20.578432,-10.214939,-26.352331161499023,4.2051520347595215,6958.194467943438,1606.277894351712,4232.9898594734295,4111.586188570389,3428.583524026746,5018.46737378303,3472.283290210736,1810.442542203294,2869.326382501268,2942.62162529163,2692.082475009269,3081.004856841116,0.65625,0.05908203125,0.2969814928944315,0.26611328125,0.158203125,0.4169921875,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk64.wav,16000,220500,13.78,115.15509,-415.812,-22.428755,-9.817154,-22.48863983154297,-0.7469464838504791,6616.696120845787,1941.2856918710104,4211.651689540601,4233.95651962896,3218.963832045777,5189.413920016075,3597.9147031331904,1955.8067364511776,2932.4620827918243,2991.500002137724,2783.830625565458,3109.880736028926,0.68896484375,0.078125,0.3180195040603248,0.2958984375,0.189453125,0.436279296875,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk253.wav,16000,220500,13.78,96.89038,-287.43057,-15.176432,-8.804517,-24.365158081054688,4.452571153640747,7097.746683820891,1805.0247923161,4567.458806606601,4485.740152301475,3724.532311248349,5363.2345350169135,3502.1304207079384,1901.324597140772,2938.2317725128064,2988.9551918538414,2780.7612715618834,3144.426647983114,0.65673828125,0.0576171875,0.3454312282482598,0.34130859375,0.218994140625,0.460205078125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk59.wav,16000,220500,13.78,108.22488,-430.4365,-25.721039,-10.041141,-21.54992198944092,-1.3303481340408323,6732.708148246445,1888.9300028800571,4260.7412160752265,4395.017886052194,3342.6274411064715,5163.789992739953,3503.403514153718,1977.7310297787585,2924.433772352562,2997.5558833688165,2789.16649719736,3092.1830740719297,0.5888671875,0.08056640625,0.3200270084106728,0.32666015625,0.209716796875,0.430908203125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk58.wav,16000,220500,13.78,87.35043,-466.3407,-23.992552,-9.58522,-22.503921508789062,0.6774718761444092,6599.548316914489,2144.384095975436,4426.492944553301,4377.31627915255,3622.641031710371,5219.5055704471215,3510.3215867031754,2273.389420922787,2977.243264460982,3026.269269637784,2846.346076469843,3146.2982929331592,0.62451171875,0.0751953125,0.3301936811194895,0.3173828125,0.218505859375,0.44189453125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk57.wav,16000,220500,13.78,115.86572,-363.207,-17.327133,-7.8198013,-21.435236930847168,1.7009651064872742,6467.775123994582,1698.2665246945162,4169.561152682457,4169.334339131795,3199.3106562813605,5152.70917012698,3466.7574615350177,2072.3602733424405,2960.6592658768704,3031.3024585305425,2831.2529676358786,3134.571333814168,0.6669921875,0.078125,0.3055994870214617,0.28076171875,0.180419921875,0.42138671875,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk56.wav,16000,220500,13.78,110.905685,-378.70178,-19.876097,-8.684469,-19.469161987304688,0.3145136535167694,6551.69300817962,1741.0635943013954,4269.461480199112,4233.588739572988,3400.9033960921656,5253.265499166384,3647.391576113287,2162.113188557756,2947.21200820014,2974.203958268243,2827.8550371212777,3082.654379832298,0.62646484375,0.08154296875,0.3200983813080046,0.291015625,0.200927734375,0.443603515625,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk251.wav,16000,220500,13.78,109.51761,-320.91455,-17.756721,-12.193668,-27.74155902862549,3.2455837726593018,7175.005506330201,1480.3749937571088,4218.05348939308,4191.970193294161,3400.832373427509,4919.078191418212,3443.3177380135644,1864.748726246626,2945.069478247692,3008.304070393633,2806.898251991892,3156.038382512952,0.67626953125,0.0224609375,0.2932916273926914,0.27880859375,0.166015625,0.404052734375,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk54.wav,16000,220500,13.78,105.325356,-385.14514,-21.960337,-9.312857,-20.345105171203613,-1.0154207348823547,6864.361020433087,1707.283609030203,4421.5261617803935,4485.850243940369,3481.771487160066,5435.993798261222,3509.306720831221,2203.462445236557,3017.0246962710685,3049.94186707549,2925.885093135418,3137.156973671552,0.72705078125,0.064453125,0.3448681753915313,0.35009765625,0.203857421875,0.47412109375,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk257.wav,16000,220500,13.78,98.4026,-289.1557,-16.272772,-7.6615386,-22.02483367919922,5.499026298522949,6981.260032926215,1842.159431577876,4516.991548856732,4512.047493904964,3543.7196224147856,5294.099917521959,3424.9751099649616,1847.4762583921483,2811.887046217378,2912.5322837299245,2587.58946074013,3067.690616184336,0.658203125,0.05908203125,0.3424630220417633,0.3486328125,0.198486328125,0.466552734375,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk50.wav,16000,220500,13.78,97.86771,-409.0261,-25.584757,-9.321948,-20.86709213256836,-0.6610573530197144,7350.252532495532,2046.4132597641412,4464.23127502632,4524.181242927227,3729.34512184499,5245.068023301701,3537.1108138432533,2220.004094692484,3001.131026413772,3024.2227057634705,2910.639371421007,3116.061402831775,0.60009765625,0.083984375,0.3336037195475638,0.32470703125,0.222900390625,0.445556640625,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk265.wav,16000,220500,13.78,99.56687,-318.14893,-16.057112,-6.7599974,-20.009236335754395,5.037013530731201,7199.722847087057,2170.224499496056,4499.848225268157,4506.141136852518,3734.8664602337417,4885.556262711632,3412.2238891806924,1900.3689821303867,2847.7671703395845,2954.970454331059,2763.101671374261,3031.6565929970466,0.68115234375,0.09228515625,0.3529854263341067,0.36865234375,0.24658203125,0.427001953125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk48.wav,16000,220500,13.78,108.86042,-428.22403,-21.743517,-10.484432,-22.939563751220703,-0.5144783854484558,6284.430050917767,2166.7159250855807,4205.733826508669,4247.001010279944,3241.5799018470525,5125.104033341742,3579.0421370067515,1964.8828748646133,2923.0723983258663,2984.8976818511464,2791.726391360762,3100.0369087363724,0.58642578125,0.05859375,0.316835620287123,0.31298828125,0.19384765625,0.442626953125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk1.wav,16000,220500,13.78,95.2961,-290.69247,-5.0896683,1.8447818,-11.585358142852783,14.158174514770508,6373.686304682944,2196.2155683805977,4845.540415588132,5044.354706500188,4188.415056925061,5641.992498246591,3563.5793658477573,2014.4197069562908,2741.0783744618348,2759.997390117948,2499.1584772141164,2981.94740968497,0.5703125,0.08447265625,0.3758666708961717,0.38916015625,0.287841796875,0.4765625,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk2.wav,16000,220500,13.78,120.90339,-306.5128,-8.522777,2.711166,-11.974072456359863,14.84222936630249,6196.898086997628,1503.8169151121022,4316.698822273177,4580.8676976020415,3105.776273334925,5501.104400033823,3666.904650726773,1883.253412845864,2728.75298661898,2728.6995792538364,2514.5583419217137,2958.7600463217223,0.55712890625,0.06591796875,0.2949230079031322,0.29833984375,0.167236328125,0.408447265625,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk39.wav,16000,220500,13.78,117.92663,-289.74228,-9.963527,-3.4949389,-16.80202007293701,8.577200412750244,7194.340882524071,1812.7184977911263,4259.964939347791,4203.96916723392,3492.527877114416,4958.214644340676,3385.8801092196527,1892.6590794978224,2856.926734355114,2890.327301510722,2679.0159666690224,3065.6501476985604,0.67578125,0.0693359375,0.3078584958671693,0.287109375,0.192626953125,0.419921875,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk53.wav,16000,220500,13.78,113.099655,-424.79773,-22.811852,-10.630481,-22.435690879821777,-1.6180757284164429,6656.648480378204,1559.0924669258288,4128.9380141378215,4127.61680290767,3168.5382742879647,5206.606070149426,3601.894312813924,1919.3915315821448,2909.042285555164,2980.592720508473,2747.807449731064,3100.1491267053498,0.625,0.06103515625,0.299931572650812,0.2880859375,0.1640625,0.44189453125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk116.wav,16000,220500,13.78,100.94782,-272.79428,-11.3443165,-2.137125,-11.727688789367676,6.810816287994385,7253.235776103613,2405.5133917508206,4692.8897648771945,4503.765743487131,3751.01380254468,5623.941858089394,3733.758650885806,2190.0500324630484,2890.8278905834163,2917.7690530850914,2685.349228230819,3096.353298303452,0.72998046875,0.12939453125,0.352145945113109,0.3251953125,0.242431640625,0.430908203125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk67.wav,16000,220500,13.78,113.95036,-356.58524,-21.569887,-9.865333,-21.296518325805664,-1.4335979223251345,7011.463445415773,1672.124226833139,4314.6488818860025,4593.697337171129,3296.995097056357,5299.458606759653,3518.7425155871238,2020.355871309617,2907.456339524243,2990.4339766004528,2753.182632074443,3119.204051150464,0.60302734375,0.06494140625,0.3311464526537123,0.34521484375,0.197021484375,0.464599609375,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk282.wav,16000,220500,13.78,109.258965,-332.1754,-17.50358,-11.572004,-26.98919486999512,4.383696556091309,7193.473242519036,1718.355648267752,4390.905985877143,4411.820780735578,3536.8636042400576,5111.07641249717,3526.5159295470185,1789.2713824140128,3011.0722333631143,3094.9909058197018,2899.8523698059757,3241.1819132332885,0.66552734375,0.05859375,0.3040406123114849,0.28955078125,0.191162109375,0.39501953125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk1.wav,16000,220500,13.78,59.35286,-526.22516,-8.254432,4.0330067,-4.931751251220703,11.43438720703125,7183.9850316095935,3055.095051579909,5466.50953634551,5593.17230953812,4934.267035665256,5997.244426277115,3493.005634276399,2152.745895088552,2972.7613945989274,2994.287686485457,2858.724883255128,3111.698906927349,0.64208984375,0.107421875,0.4422593260585847,0.46142578125,0.38330078125,0.5234375,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk238.wav,16000,220500,13.78,103.20716,-281.24176,-15.607398,-6.5050764,-19.44091415405273,6.040719032287598,7077.80336584951,2187.480941790495,4548.009101578729,4519.073248585546,3879.3897934151328,5242.668729391213,3469.390229739004,2043.7134782034168,2934.912770963589,2967.632335075152,2799.781259293428,3121.1505194552665,0.68017578125,0.0419921875,0.3557565073955916,0.36865234375,0.23681640625,0.454345703125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk101.wav,16000,220500,13.78,101.58165,-331.32587,-24.910631,-16.69213,-29.77443599700928,-5.264012098312378,7158.0633630796565,1979.8480555121653,4167.150942645874,4184.811613164599,3501.288257399489,4665.885915148376,3548.364018337975,2203.8926416644576,2916.412828272564,2919.41635595721,2671.615953506026,3183.655833624787,0.70654296875,0.060546875,0.2832008591937355,0.267578125,0.182373046875,0.356689453125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk281.wav,16000,220500,13.78,98.50834,-301.8946,-16.450315,-10.251621,-23.58275318145752,3.881054639816284,6971.906645549518,1901.148082959244,4230.954446740282,4297.541723520513,3305.0146273048917,5055.306432109797,3571.025152574758,1955.4172669138304,2894.3092265047994,2960.6567693570737,2737.868202783161,3114.31888609416,0.62841796875,0.06201171875,0.298317185687355,0.2841796875,0.1650390625,0.424072265625,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk56.wav,16000,220500,13.78,126.28494,-357.01428,-13.26847,-6.245624,-18.02530288696289,6.189246892929077,7055.940692729781,1908.827579428627,4253.700984072651,4077.019514538215,3422.924540887694,4782.72189547493,3526.525020465432,2172.73575961961,2831.8425485598605,2849.6888005844007,2630.7529399273144,3040.548339721827,0.66943359375,0.06591796875,0.2926458726073085,0.26708984375,0.203369140625,0.357421875,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk246.wav,16000,220500,13.78,103.13362,-381.95685,-21.062222,-8.701783,-25.289766311645508,4.151890754699707,7449.601543841812,1917.329863788412,4714.192539803642,4567.5219425891455,3873.784187409109,5469.624125652877,3465.574898129561,1746.923513062404,2820.250557605862,2894.930549667189,2656.3175223574144,3059.940156551228,0.69873046875,0.03173828125,0.3642011673433875,0.36962890625,0.24609375,0.46240234375,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk215.wav,16000,220500,13.78,108.81894,-388.8937,-19.485153,-8.100844,-23.02494239807129,5.791047811508179,7118.228055472953,2047.9748026867087,4538.491742560766,4410.327865319169,3672.230886640996,5449.788054957635,3482.026106156052,1857.635491174842,2840.757870944504,2929.249391454398,2673.221798554675,3085.8326752822786,0.6591796875,0.08544921875,0.3452567611658932,0.32568359375,0.224365234375,0.44580078125,11
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk36.wav,16000,220500,13.78,99.983665,-278.74936,-13.558732,-7.548134,-18.139450073242188,2.6588709354400635,5384.986304234179,2181.206264987096,3559.0224781924467,3607.484110297076,3032.9012368163576,4006.688668953927,3507.698297663388,2474.8987017546374,2865.757057154801,2867.6177611325475,2751.049399110708,2980.4330401737634,0.46142578125,0.08447265625,0.2336748658642691,0.2392578125,0.155517578125,0.29736328125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk128.wav,16000,220500,13.78,117.3572,-226.7464,-9.541712,-6.058799,-18.414722442626957,4.872679710388184,5670.914987816591,2341.6913509934025,3598.726170283619,3488.1187899512734,2978.0672924327,4064.258253731984,3226.921213752984,2056.901719152649,2585.466478132168,2582.030305775323,2435.7597784224986,2736.0564135063405,0.494140625,0.07763671875,0.2517526011455916,0.2353515625,0.178466796875,0.3056640625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk31.wav,16000,220500,13.78,138.37924,-364.55798,-10.861517,-2.208253,-12.665382862091064,8.811069965362549,5853.412655029157,1499.9455621569475,3864.866321620009,3866.310121512465,3123.7731832791355,4529.51399609783,3646.733011517973,1892.449710759933,2813.0994203012738,2871.620972765463,2627.2273664588265,3042.694651680031,0.517578125,0.0673828125,0.2724915258845707,0.2607421875,0.173828125,0.367431640625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk37.wav,16000,220500,13.78,127.70007,-269.72632,-7.50118,-1.7883759,-11.654850006103516,8.112173557281494,5714.234062967338,2163.770233239687,3666.15540669112,3629.905191799387,2981.9292058669644,4212.307699152506,3599.073080850598,2190.0571701899985,2809.479485941435,2805.0714857080584,2664.9605670833307,2931.4858568691056,0.48193359375,0.0595703125,0.2499071019431554,0.2470703125,0.1640625,0.3291015625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk70.wav,16000,220500,13.78,99.288536,-433.63904,-18.999193,-9.013544,-19.05723285675049,0.717661440372467,6741.1942256434,2143.4626800832884,3789.544759193712,3706.528802653648,3110.848048258087,4412.1200619125375,3534.612286687764,2218.270532985693,2836.5026381051225,2846.177610050649,2703.231307506572,2993.731356254125,0.5732421875,0.0732421875,0.2353764863689095,0.21875,0.163330078125,0.289794921875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk45.wav,16000,220500,13.78,117.1631,-272.43817,-15.736279,-11.266642,-23.794575691223145,0.6962069272994995,6498.201906684889,1716.5658688184194,3668.82296936408,3477.7221176402672,2978.786549079333,4240.418989202684,3549.502585216044,2025.4483755612368,2828.7554625953053,2816.895406592995,2617.387710866201,3035.406012492389,0.54931640625,0.05810546875,0.2155914660672853,0.19482421875,0.14599609375,0.26708984375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk71.wav,16000,220500,13.78,130.04172,-500.28098,-23.495672,-12.121038,-24.921951293945312,-1.221579611301422,6243.209491174915,1328.0115038413674,3814.4207199836255,3595.3623063328714,3052.957443532186,4554.562044821265,3516.449310717177,1546.0261679684231,2712.3325185553963,2707.5784562569,2490.193236562852,2966.023977991796,0.5654296875,0.05712890625,0.2358103882685615,0.21728515625,0.1533203125,0.3056640625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk74.wav,16000,220500,13.78,104.176704,-332.7182,-15.973081,-9.555694,-21.28209114074707,1.2486900687217712,6282.629104948277,1852.47420635712,3746.996750905299,3771.309487435329,2942.791513878736,4422.645687031016,3353.7008696830258,1692.1542375461356,2713.5772811135384,2756.0392487012937,2503.909952954,2949.028521757019,0.56787109375,0.06494140625,0.2248574807859628,0.216796875,0.147705078125,0.281494140625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk80.wav,16000,220500,13.78,108.61122,-315.33853,-26.35914,-17.93066,-31.79027938842773,-7.62913703918457,6709.372195671362,1885.933540289876,3852.522386995096,3691.1218178053136,3028.003425499258,4327.447742636217,3504.312303016989,2188.9152446238268,2959.185869614063,2994.6797635928638,2773.307412005738,3168.310014773552,0.6533203125,0.0576171875,0.2508610063805104,0.22265625,0.137939453125,0.308349609375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk79.wav,16000,220500,13.78,114.54129,-269.33765,-23.637197,-18.09945,-28.991522789001465,-8.810539722442627,6770.631474502811,1895.4960025654957,3789.582871842328,3717.053601398662,2964.52648112091,4419.251174277242,3549.857633326832,2299.265301589253,2985.221704245859,3017.015361846245,2756.0178671225917,3244.8490727891976,0.62841796875,0.029296875,0.2457991951856148,0.22314453125,0.1435546875,0.314697265625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk67.wav,16000,220500,13.78,107.73488,-291.69556,-24.945465,-20.328346,-32.56349182128906,-9.20300006866455,6197.164903389899,1991.5438945858136,3697.7181566744034,3651.351934309095,3047.584928505716,4276.743048635254,3386.5858922449133,2211.4427332086325,2910.7874947305454,2942.2174603437734,2748.714150595615,3113.439171169358,0.4990234375,0.0546875,0.2132814765806264,0.20263671875,0.147216796875,0.2734375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk39.wav,16000,220500,13.78,120.58665,-303.59192,-14.182781,-4.27129,-12.54298210144043,3.483160972595215,6061.608766922297,1572.8528833771568,3805.621846703664,3760.603735516916,3292.5712482104773,4351.609388838906,3358.187742530134,1812.8732286572672,2867.4320003788966,2899.131702114321,2727.0288704003,3065.3136686223124,0.5146484375,0.07275390625,0.2470283950841067,0.22705078125,0.16845703125,0.31689453125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk21.wav,16000,220500,13.78,111.96173,-321.64453,-25.87998,-15.66637,-28.25587272644043,-5.317502021789551,6239.185926235085,2079.868277905854,3860.0042177787313,3695.994173599279,3192.6263075851675,4349.367414847908,3502.69638075871,2151.4343055879767,2760.537895267639,2726.114821284436,2583.2891797596058,2913.21954139429,0.578125,0.0673828125,0.2569911452291183,0.24072265625,0.179443359375,0.30859375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk51.wav,16000,220500,13.78,94.76071,-186.95015,-10.684808,-8.254086,-17.920368194580078,1.0763383507728577,6590.224086023637,2355.664193452664,3835.959536693658,3592.6788862229123,3141.5050042972025,4169.136625559537,3558.984295708027,2513.735954871826,3118.4151657254047,3113.2919313074312,3029.944982894844,3224.090770133936,0.5810546875,0.06396484375,0.2205569804959396,0.1875,0.143310546875,0.249755859375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk44.wav,16000,220500,13.78,100.692566,-391.79456,-17.292223,-9.320084,-22.85679626464844,3.128618597984314,6327.490188094223,2140.283522032212,3883.524764324103,3720.0350274289776,3280.271611995844,4328.271989724801,3678.441653470996,2050.5612421680707,2778.517355752233,2755.395614974351,2597.133419168278,2941.4042559314585,0.576171875,0.03564453125,0.2340351290603248,0.2119140625,0.162841796875,0.284423828125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk30.wav,16000,220500,13.78,131.01405,-323.40237,-14.417932,-7.17622,-18.76927757263184,3.632245659828186,6184.4988764372265,1640.8668730283557,3879.401597922158,3829.206508495224,2998.9121756870672,4528.561413234855,3445.85252006492,2020.2005282106031,2785.599529670286,2816.8804331035035,2604.55283827277,3007.9503483939543,0.59033203125,0.07568359375,0.2719080807714617,0.25341796875,0.1572265625,0.358154296875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk26.wav,16000,220500,13.78,134.50522,-342.5553,-11.878288,-4.985942,-15.972198486328123,5.548521518707275,5813.645243704464,1647.4237465117562,3678.419281462208,3875.624860228767,2466.9663216827566,4592.903986547566,3536.9258945264987,2124.717951808186,2816.861129833032,2827.970283337876,2622.183018543245,2973.297754514306,0.51123046875,0.04541015625,0.2449948339617169,0.25634765625,0.103515625,0.354248046875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk60.wav,16000,220500,13.78,105.217285,-351.67993,-17.863045,-12.861202,-24.96520137786865,0.2103932797908783,5910.6504799287695,2117.8457500656505,3789.21697919882,3739.486897781968,3304.0866860816604,4141.5901982532405,3455.2302985569822,2092.446429871982,2834.050072785325,2845.751092148955,2707.765216454589,2981.365508941198,0.51318359375,0.07373046875,0.2565345852668213,0.24755859375,0.1943359375,0.3134765625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk111.wav,16000,220500,13.78,105.54094,-293.8714,-16.87664,-10.133703,-21.62480735778809,0.1910609900951385,5907.411988221868,1979.8506785488405,3711.08007897488,3645.334883096886,2910.9442099098706,4355.511270203258,3413.223900480345,2124.6184833549223,2773.373676675833,2794.526680879335,2613.8470054417394,2947.32838712751,0.509765625,0.07666015625,0.2370259933294663,0.2109375,0.15478515625,0.307373046875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk52.wav,16000,220500,13.78,104.12114,-377.8492,-23.093182,-11.378971,-23.10571384429932,0.9087886214256288,6119.334649432192,1829.017951645883,3741.818376410388,3594.1790799426512,2874.635947825095,4535.0623663118295,3347.5172079839504,1872.2096683139605,2766.0362380645324,2778.757203522085,2640.3078882403424,2918.022405293572,0.546875,0.04736328125,0.2279185850493039,0.18505859375,0.108154296875,0.32861328125,12
