Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3,cluster,selection_model_y
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk48.wav,220500,10.0,22050,233.60962,-425.26602,-6.304813,-3.3193808,-15.80982542037964,10.92225170135498,5653.886413773345,582.4214923295478,1698.8131200275477,1292.3737710014598,974.3381557526312,2049.1134653597846,3547.7293390406694,794.480926481793,1805.6010769510983,1767.4506677788816,1257.1160172643206,2241.3038639998413,0.41064453125,0.01806640625,0.0849462097592807,0.05810546875,0.03857421875,0.0986328125,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk75.wav,220500,10.0,22050,209.24748,-361.90662,-5.5459023,2.8616982,-8.254755020141602,15.811505794525146,5453.901507658523,680.2947997808717,1775.709007177387,1404.28951028526,1183.8191984832931,2092.517819671347,3740.895152899308,883.1950261962689,2059.9909566499136,2011.80091035216,1696.335858917251,2426.772695670581,0.439453125,0.01806640625,0.0894393035817865,0.06396484375,0.04638671875,0.093505859375,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk59.wav,220500,10.0,22050,213.85495,-243.22517,4.036979,3.572688,-6.9131739139556885,16.198043823242188,5600.005027810925,707.0000915964598,1896.838597863544,1467.7791195887166,1171.7601992039322,2264.5361077961365,3853.5244822090463,966.1475370294978,2186.879836757527,2000.9461261717577,1729.3820885189416,2686.038366459626,0.4423828125,0.00830078125,0.0783867006235498,0.05126953125,0.03955078125,0.08642578125,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk52.wav,220500,10.0,22050,203.39105,-199.89111,4.919911,1.419819,-10.405784606933594,12.274255275726318,5640.515545548441,721.9011289242329,1837.5766901845573,1462.1583358843354,1155.2114710204555,1899.546329152788,3662.586084247756,1007.6379941607252,2031.1713109118296,1817.9656323546744,1514.523452963947,2406.5309127032115,0.40185546875,0.01806640625,0.0822566977233178,0.05810546875,0.046875,0.08447265625,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk33.wav,220500,10.0,22050,227.07054,-445.4731,-16.595594,-8.333027,-20.37418842315674,4.959712028503418,5499.485392805265,502.247758377223,1694.152639294657,1582.1378273436278,1072.0480241974742,1938.2167097778995,3113.9661762373976,641.0321030694286,1764.5047863065815,1645.8276220863213,1223.0658600039665,2380.54553294428,0.451171875,0.01708984375,0.0832865066705336,0.0556640625,0.0439453125,0.081787109375,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk146.wav,220500,10.0,22050,215.23573,-581.5083,-20.311995,-2.29543,-13.974065780639648,10.001577377319336,5533.440888206717,609.8543669673026,1689.482748070143,1406.677494448868,1033.596724356535,2074.1974690371253,3716.449755844444,834.3388386636144,2026.127888945724,1974.337602671652,1487.836897255905,2495.17276289396,0.43212890625,0.015625,0.0773761510295823,0.0556640625,0.0361328125,0.100341796875,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk37.wav,220500,10.0,22050,207.09007,-482.63223,-8.266492,2.6003597,-11.07464361190796,18.663928985595703,5655.280369161667,421.89545613080094,1527.074201803135,1116.9898270855683,762.9047011571095,1893.3801284033664,3451.446742057371,735.5698793269743,1958.8899292673525,1844.7469048831167,1422.797772354771,2538.1254405405034,0.5166015625,0.00830078125,0.0726032301334106,0.04296875,0.029296875,0.075927734375,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk108.wav,220500,10.0,22050,193.75266,-428.074,-15.060397,-6.299588,-20.63624286651612,7.957681179046631,5900.801750283757,700.3888798372183,1982.6994417827973,1573.4225147672782,1177.7018265688423,2072.3999166830604,3536.3065002326266,1149.2265517132848,2034.947854984492,1993.259779622393,1666.9011859904886,2296.5718438732583,0.50244140625,0.0263671875,0.0934543122824826,0.05029296875,0.03955078125,0.081787109375,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk11.wav,220500,10.0,22050,219.7409,-369.23257,-4.8847723,2.2248638,-8.861167430877686,12.801314353942873,5542.568392230359,468.3346953939447,1719.4461571618567,1288.95121604967,988.8827664850022,2171.005405562486,3629.7667409409128,793.1554219651398,2103.052589142884,1992.0285195008355,1578.183804400535,2712.108216678691,0.384765625,0.00244140625,0.0656449390951276,0.04736328125,0.032470703125,0.072509765625,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk10.wav,220500,10.0,22050,238.69414,-464.59958,-11.847989,-7.1581964,-20.57390022277832,7.48305869102478,5525.851746664055,615.0767228715556,1740.285277935037,1472.2736040103628,1106.3165011224978,2011.0849645281787,3255.8321017413705,796.1065116973322,1730.4613386525125,1658.7347916910107,1295.60677316796,2070.2208121625395,0.462890625,0.0224609375,0.088980477813225,0.064453125,0.044677734375,0.102783203125,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk39.wav,220500,10.0,22050,219.67523,-458.38696,-8.779233,1.9005942,-12.330286979675291,18.323957443237305,5911.149281155891,418.11513198871415,1755.6259701868462,1243.326683164806,833.3110376857857,2130.443403789312,3489.310966820526,805.9831616993005,2011.6511433578576,1978.9288238894487,1478.0626789553176,2488.1399786708703,0.54150390625,0.01513671875,0.0956170243619489,0.0458984375,0.02880859375,0.115234375,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk36.wav,220500,10.0,22050,207.62473,-462.88037,-6.830186,3.4069118,-11.375274658203123,20.818480491638184,5488.15753551416,409.448207706754,1581.1719190290332,1182.8353386661536,918.0353280696044,1995.4519642396435,3487.2649257685903,765.09955408186,2031.8556314393427,1990.5401761661567,1570.1342990080668,2505.6919187570666,0.44970703125,0.0126953125,0.0731787449245939,0.0419921875,0.02880859375,0.081298828125,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk111.wav,220500,10.0,22050,210.52084,-512.6827,-12.485203,1.5762061,-14.572535514831545,17.43230628967285,5766.292453443801,355.8684479890861,1602.1111695402042,1138.337042023712,809.2655231608574,2045.081054559032,3417.0171220907923,691.2651401898763,1873.8415246296336,1819.2322710096207,1362.7810323711797,2424.192453793244,0.5107421875,0.0107421875,0.0861436883700696,0.046875,0.0283203125,0.107421875,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk5.wav,220500,10.0,22050,201.13884,-374.21432,-0.24120702,4.434107,-6.1279706954956055,17.82302188873291,5744.72896492558,416.8883112951556,1696.567935156522,1235.7857461946044,902.3552682257034,1955.855815766072,3691.515740971282,713.3786554689999,1950.225319469393,1864.7369373617448,1438.6444689439168,2432.859997934104,0.4990234375,0.00341796875,0.06982421875,0.04345703125,0.02587890625,0.0693359375,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk77.wav,220500,10.0,22050,215.90158,-337.8948,-1.9787167,2.620359,-8.075263023376465,13.356048583984377,5765.80556596892,652.7553985858214,1864.545525148129,1447.040824679675,1143.6047431540474,2125.2793913342857,3621.914078698971,911.3502191399024,2039.8463090925047,1897.7412525997183,1521.157120250274,2565.1911838222227,0.4951171875,0.0068359375,0.087949535962877,0.0576171875,0.036865234375,0.08740234375,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk10.wav,220500,10.0,22050,204.6921,-421.96634,-11.362993,-4.263883,-18.01756858825684,10.178484439849854,5780.082874023699,646.0925251998444,1921.209970798444,1421.9089519282693,1163.6428524566434,2019.1548543537056,3318.8148479826395,1046.4912321203733,1889.9076030353792,1754.7205353022684,1516.334495469248,2177.357417993321,0.47607421875,0.01953125,0.1006289878190255,0.060546875,0.045166015625,0.103759765625,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk76.wav,220500,10.0,22050,196.64026,-285.1579,-0.3041562,3.2942252,-7.142720937728882,13.491402626037598,5528.741039359396,610.8004193300953,1755.1795140632116,1338.9049575731292,1034.923064350525,2136.9588946121867,3615.8237486594153,872.0633138741849,2048.5236118410107,1778.810305545665,1469.432749784888,2688.996968360043,0.43798828125,0.0078125,0.0721681953306264,0.05126953125,0.036376953125,0.08447265625,6,Wav2Vec50_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk73.wav,220500,10.0,22050,221.63803,-558.66626,-23.15067,-7.755149,-22.54003524780273,4.760204076766968,6728.616260446794,526.8568663391434,1671.9677483653936,1293.3148508031,960.159049567832,2052.3311896056,3768.957598156068,720.3423117093779,1799.5577712112497,1644.0499362809508,1276.341229800858,2159.880957069233,0.61474609375,0.02197265625,0.094867042488399,0.0625,0.04150390625,0.10693359375,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk87.wav,220500,10.0,22050,205.38838,-577.6099,-23.975113,-7.3352203,-19.09309959411621,7.85847806930542,7625.820919087108,489.5362549998252,1526.212675488014,1102.9467631211478,743.9221617685683,1751.584451766862,3977.770102180953,573.7014617296051,1663.2188717321349,1591.9020541806028,1081.1194162121697,2245.3510020490844,0.71435546875,0.01220703125,0.0762930956351508,0.04443359375,0.03857421875,0.069091796875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk64.wav,220500,10.0,22050,225.74469,-572.2313,-20.399803,-3.9054172,-15.580711841583252,10.935024738311768,7242.819583490401,460.26733414538336,1492.2579094264352,1088.43458076165,896.7570029375631,1357.1494286753073,4095.01314955068,657.8534288124027,1876.5863192169893,1685.076112741236,1357.2194801734213,2131.885534908696,0.666015625,0.0205078125,0.0713173850783062,0.04150390625,0.0322265625,0.05224609375,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk124.wav,220500,10.0,22050,209.93764,-637.4965,-26.725927,-3.5245926,-16.746594429016113,10.009177207946776,7053.875744911936,571.0093972886771,1832.2835243369243,1338.8543391365365,1004.9919442044904,1870.113794682908,3651.831010676984,982.6686450831638,1827.660882720464,1653.9585355968677,1434.9789026372696,2033.763562155376,0.697265625,0.01318359375,0.1052784222737819,0.06298828125,0.040283203125,0.101318359375,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk63.wav,220500,10.0,22050,208.13626,-515.2225,-20.90323,-4.3943014,-16.93808937072754,11.485839366912842,7305.431809412438,577.200706598344,1680.0350357367772,1162.5134740248868,983.267816878697,1400.2965939775584,4078.819547821887,1104.9671883971532,2029.668455774341,1791.678649482471,1502.3566348858208,2151.0655012082725,0.57470703125,0.025390625,0.0789622154147331,0.04248046875,0.032958984375,0.063232421875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk62.wav,220500,10.0,22050,219.23668,-597.6355,-24.559608,-3.8412347,-14.674473285675049,8.913732528686523,7147.981439070733,443.2792684203592,1617.0351433105768,1104.613996393,873.3091854691334,1653.8139030299362,3964.8370439982486,623.555963069962,1904.2568692206623,1758.3476091169057,1375.8096484902237,2380.863793933244,0.63671875,0.01513671875,0.0810240991154292,0.04345703125,0.033203125,0.060546875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk61.wav,220500,10.0,22050,203.28082,-681.2155,-24.104877,-2.8348906,-14.743150234222412,10.07481050491333,7228.516392803144,481.7501156813595,1850.3247166282968,1174.874934995251,958.895964061737,1770.5959714251426,3579.778923919594,1073.104252802463,1857.559769891164,1666.2292693067968,1400.8939220248012,2245.202154416327,0.66259765625,0.01708984375,0.1132801170968677,0.05712890625,0.04052734375,0.092041015625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk101.wav,220500,10.0,22050,205.34201,-556.8508,-19.67613,-7.0176983,-18.969839096069336,10.14238977432251,8061.64869454727,355.57933084976946,1718.759957759519,1337.805673463428,559.4108388931774,2050.994394560793,4141.614319578421,501.6576148103249,1713.4833920307813,1736.2909101578948,730.0289127631831,2347.5004909124505,0.73974609375,0.0107421875,0.0835380111658932,0.03857421875,0.03564453125,0.08056640625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk117.wav,220500,10.0,22050,198.70694,-476.0438,-11.021211,-3.3886824,-13.896773338317873,7.3429083824157715,7097.793955182093,498.9840088548221,1279.705750438599,980.8980593328132,893.9610354614022,1401.947520797014,3668.117791403373,897.3263014520853,1519.93427275189,1360.9238013031784,1261.827552923862,1493.0523920400324,0.5888671875,0.013671875,0.0604075279147331,0.041015625,0.03369140625,0.0595703125,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk124.wav,220500,10.0,22050,209.08073,-426.44885,-10.264283,-1.1802878,-13.226903915405272,13.687764167785645,7108.884903963075,552.6855773884708,1483.6791531197166,1114.7286231753635,853.1178331376327,1541.371813691922,3572.6589505482984,897.9887897879338,1711.294960212978,1508.438970036945,1255.8791992475944,2050.6256199473964,0.68212890625,0.01513671875,0.0639750398781902,0.03955078125,0.03076171875,0.057373046875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk16.wav,220500,10.0,22050,246.58067,-532.7675,-10.972257,1.6505945,-12.851012229919434,15.955170154571531,7350.94063142617,355.25580614617,1476.9662856577252,1063.2651239868146,695.9975226785998,1552.7689665502858,4009.737434149239,682.5737336477154,1742.9532650421688,1563.6916423449711,1079.0816496827774,2138.535879849416,0.54638671875,0.01318359375,0.069349532337587,0.03759765625,0.02587890625,0.05615234375,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk100.wav,220500,10.0,22050,197.85814,-462.20657,-9.696498,0.13746774,-9.351414680480955,13.281936645507812,7336.222969031763,345.6680668049757,1448.762823719702,1213.7431799943538,680.7848095923187,1588.2888065517436,3605.9339454148976,719.3076807963511,1764.3353204296754,1708.3175914525011,1214.0507625474263,2199.657738161193,0.62744140625,0.009765625,0.0605117550029002,0.03466796875,0.02685546875,0.059814453125,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk126.wav,220500,10.0,22050,219.25354,-403.8933,-9.095953,0.5227742,-9.85738468170166,13.0079927444458,6866.00309695497,611.8889900644363,1361.5051015134882,1036.456273571847,909.5090881080536,1382.911258579993,3518.155534810332,837.2832015143346,1658.453495646413,1617.0406353885344,1188.709537856645,1929.3395710593024,0.5234375,0.015625,0.062052503262761,0.04443359375,0.03173828125,0.05908203125,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk139.wav,220500,10.0,22050,207.75458,-315.23282,-5.569222,-4.75482,-20.731285095214844,9.614783763885498,7024.374196328864,420.13821641932674,1778.5727853621502,1333.9638827247563,1028.6608111304604,1852.9359731906848,3726.50593961181,836.061013507219,1899.649566733192,1720.9967609377245,1374.3926586231491,2447.0908173066027,0.65673828125,0.013671875,0.0994768253335266,0.0537109375,0.04150390625,0.088623046875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk137.wav,220500,10.0,22050,208.43726,-361.40527,-6.0614862,-3.0069823,-19.216620445251465,11.38785982131958,7163.842855911978,589.1685084888779,1700.043361718445,1338.412467861193,1020.7899408906636,1811.8776085638367,3623.7390890292704,748.6045892290872,1903.337817891496,1853.501530458912,1405.3109810817125,2291.087800094738,0.62451171875,0.02294921875,0.0828865918648491,0.05029296875,0.038330078125,0.07080078125,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk137.wav,220500,10.0,22050,203.51932,-596.90686,-23.191177,0.2487576,-8.744120121002197,10.007291793823242,7168.536114924869,621.7192734978497,1768.967753904171,1400.1893617974845,1080.7532460087943,1590.2349611009226,3639.998361711776,966.7982351040044,1991.5534474082767,1942.782742010664,1627.5539814122917,2106.940734754504,0.6669921875,0.01806640625,0.096688750725058,0.05712890625,0.0390625,0.077392578125,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk85.wav,220500,10.0,22050,208.77237,-535.3764,-23.335592,-8.072559,-21.291110038757324,3.1178287267684937,6983.034595520919,555.3595589092911,1698.2719013493388,1336.4009114357088,977.31094544854,2192.301996526581,3714.44364779378,786.5012318575668,1729.059585602693,1606.476251828003,1195.3561726606513,2146.9928432857323,0.54833984375,0.009765625,0.0973730242169373,0.0693359375,0.046875,0.1376953125,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk129.wav,220500,10.0,22050,215.0354,-371.30972,-5.510815,-2.0613275,-18.0656213760376,12.687337398529053,7040.294623759089,516.1725153643509,1776.107967812544,1316.842449566519,1045.6717728423482,1783.3270666305662,3570.3459493895903,864.20280227115,1975.9614786782315,1882.2179533767787,1496.086784310221,2397.030703295726,0.65576171875,0.017578125,0.0906141241299303,0.0517578125,0.036865234375,0.08154296875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk143.wav,220500,10.0,22050,239.16266,-550.443,-21.376574,-2.809256,-13.190138816833496,9.734382152557371,7228.065324053611,660.2265123942775,1552.595858788858,1066.444404011713,875.2923609841131,1596.7688237097152,4070.172728199916,727.526761847614,1828.0186517384616,1599.8977197691338,1294.2484047613175,2100.5499862796,0.64013671875,0.0185546875,0.0772741897476798,0.046875,0.037109375,0.06640625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk84.wav,220500,10.0,22050,208.19832,-531.20544,-22.919043,-9.119417,-20.929487228393555,2.02081036567688,7010.831585268787,617.646146922812,1799.1847613355549,1311.5613912354984,1029.6601443019913,2179.442382080595,3696.00979265225,735.9954816932532,1773.6083426073867,1545.0369561193677,1235.261164186831,2089.971754098806,0.6240234375,0.01904296875,0.1113315237093967,0.072265625,0.05029296875,0.13671875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk11.wav,220500,10.0,22050,203.35242,-428.89435,-11.776289,-4.498418,-16.359883308410645,8.618226528167725,7140.130522396796,500.367201548074,1661.3515805617235,1324.5743039705026,927.4399149581792,1828.5115108113987,3861.19377152303,760.1419526281853,1750.0511277030314,1663.8873308544653,1218.9381498984208,2160.024526640324,0.64599609375,0.01611328125,0.0807850565545243,0.0576171875,0.041015625,0.08056640625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk77.wav,220500,10.0,22050,217.44733,-558.1411,-24.1707,-8.844807,-21.675270080566406,2.60272216796875,6900.429956968725,516.9873145406015,1602.2573474599997,1332.245521574645,1000.6556221219032,1883.0759396107303,3708.3998166374167,706.824544858038,1666.1839516958107,1509.50541700418,1165.150393710321,2109.230621174704,0.60986328125,0.021484375,0.0862819025522041,0.06201171875,0.04296875,0.099609375,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk95.wav,220500,10.0,22050,218.9903,-455.60876,-8.462046,-2.057768,-15.14718532562256,13.351843357086182,7253.70230212899,329.77288883335603,1675.2831013043412,1351.490888052362,929.0191283822872,1859.859690890495,3658.787155521673,541.5389217844253,1895.4934714429216,1878.354829911039,1438.1593899889858,2313.077959160148,0.65087890625,0.0107421875,0.0736658932714617,0.044921875,0.03271484375,0.06689453125,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk76.wav,220500,10.0,22050,232.13638,-533.2389,-23.090073,-9.566068,-22.974458694458008,2.587907314300537,6953.350161720988,633.5397403404606,1610.806226522169,1227.3309519699417,959.5935127720414,1875.7793269188144,3584.1984749204803,755.6646944899459,1645.4778267198324,1441.344380850651,1171.2757937108104,1988.06109164195,0.671875,0.02099609375,0.0961347610933874,0.06005859375,0.04345703125,0.111572265625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk97.wav,220500,10.0,22050,216.53302,-544.30493,-23.16701,-9.353083,-23.509641647338867,2.619977355003357,6901.888731515324,578.5432435514009,1594.3265499452543,1213.4525144318857,987.2632787743748,2090.4138363747315,3633.95827144704,657.5283035901894,1603.6056880328297,1374.3306806408168,1155.0486447775834,1914.714958418556,0.65185546875,0.02099609375,0.0938893470852668,0.0634765625,0.04345703125,0.126708984375,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk219.wav,220500,10.0,22050,200.99405,-384.69104,-7.3045955,-2.693862,-18.13062191009521,9.935748100280762,7079.058917916,551.9822404742807,1837.393427849611,1308.6200169885556,1069.101951620588,1800.8777576302618,3678.411432855009,883.798116317173,1870.66143322578,1747.2399450056737,1340.428396686739,2287.816589453043,0.62646484375,0.013671875,0.1054755474187935,0.05615234375,0.041259765625,0.092041015625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk62.wav,220500,10.0,22050,215.10643,-463.46606,-3.9020207,4.657612,-9.309280395507812,21.583431243896484,7379.920173323771,192.53063594330845,1487.1028534953975,1205.512036328359,703.1510719547136,1652.6056743059548,3802.377726254381,364.9985825011751,1796.7035282756588,1787.7961433052808,1312.9031368035207,2197.983305774691,0.67529296875,0.0107421875,0.0612436104263341,0.03759765625,0.02197265625,0.052978515625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk224.wav,220500,10.0,22050,211.79947,-363.9374,-6.3444543,-3.6442487,-18.000877380371094,9.980888843536375,7002.164879124437,465.00134491106286,1585.973300796189,1207.1534700696084,973.3011237513124,1618.4248163874668,3783.2411642219977,858.9741111281187,1742.6915663377092,1588.006278271401,1242.2462505501258,2034.8538637662623,0.62109375,0.01708984375,0.0876561140516241,0.056640625,0.037841796875,0.0791015625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk86.wav,220500,10.0,22050,213.97327,-592.0881,-20.06825,-1.3901842,-13.28564739227295,11.679597854614258,6996.836905259302,478.2731533155672,1498.5945248759217,1104.3964571793808,959.473821655019,1385.0940773821812,3812.266936706656,926.2366963319788,1796.8200208440376,1587.1535290042114,1368.8136485074128,1956.8453399174623,0.64990234375,0.00830078125,0.07093672962587,0.0478515625,0.0380859375,0.064697265625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk38.wav,220500,10.0,22050,231.89389,-483.89822,-15.69747,-4.234103,-17.308042526245117,10.617186546325684,7808.030864798334,419.0489921186413,1622.2482690268198,1211.9363238082396,850.5262729593944,1715.98561541289,3983.923700300121,560.8037768330936,1726.5523750131365,1584.702941152214,1196.7679995606873,2102.4172505457814,0.72021484375,0.01416015625,0.0741643706496519,0.0439453125,0.03271484375,0.063232421875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk69.wav,220500,10.0,22050,213.384,-540.9685,-21.38554,-3.818384,-16.33444595336914,9.329773426055908,7296.8028035750685,506.1970151344675,1712.1058021160527,1188.9044859313017,861.4538878989515,2067.3818077428846,3572.6660348212845,640.4087897804977,1733.0058128182843,1513.0663717629943,1240.935465996202,2164.679489416895,0.67578125,0.01611328125,0.098303137688515,0.056640625,0.0361328125,0.12451171875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk90.wav,220500,10.0,22050,226.37842,-467.43655,-19.695957,-2.6753805,-13.46929931640625,7.87074089050293,6788.187705417964,651.6373315497632,1375.8935906612203,1108.2884703155153,970.4859169789704,1320.7156383322088,4146.283252200989,866.8126816772909,1694.6089971285592,1556.4514013437254,1279.1106190275425,1845.061064080941,0.49658203125,0.01806640625,0.0648609701276102,0.052734375,0.042236328125,0.06591796875,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk26.wav,220500,10.0,22050,207.50977,-490.293,-14.42051,-1.4945246,-13.52076244354248,14.805829524993896,6937.275255089325,521.279646697285,1815.2941366942669,1346.4424929909987,982.6717313497034,1767.6219361804813,3900.7310369998254,783.604571034479,1990.8805526629544,1901.856992476848,1487.4000203408127,2365.289872972192,0.62841796875,0.01708984375,0.0885579049448955,0.05126953125,0.0390625,0.078369140625,7,QuartZnet_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk94.wav,220500,10.0,22050,234.68013,-518.164,-21.165998,-0.97096837,-13.023449897766112,10.948070049285889,7054.607870454391,608.2571623461935,1378.3167148878742,1136.9870222815043,930.374770291565,1313.416428498485,3932.403667003485,900.4307645599874,1730.1773180824127,1559.771678902082,1333.3623539119635,1956.7992791400068,0.4833984375,0.017578125,0.0668242912558004,0.04931640625,0.03369140625,0.06494140625,7,QuartZnet_Model
